date,symbol,close,volume
2010-01-12,XOM,69.949997,31496700.0
2010-01-12,XRX,8.85,18706200.0
2010-01-12,YHOO,16.68,15672400.0
2010-01-13,AAPL,210.650002,151473000.0
2010-01-13,ABT,55.289953000000004,10538900.0
2010-01-13,AIG,29.059998999999998,6138000.0
2010-01-13,AMAT,14.27,25137300.0
2010-01-13,ARNC,15.980012,26099400.0
2010-01-13,BAC,16.620001000000002,192609900.0
2010-01-13,BSX,9.15,10789600.0
2010-01-13,C,3.5,41035100.0
2010-01-13,CHK,27.820001,11103000.0
2010-01-13,CMCSA,16.77,15766900.0
2010-01-13,CSCO,24.639999,43683900.0
2010-01-13,DAL,12.85,11763200.0
2010-01-13,EBAY,23.6,24620500.0
2010-01-13,F,11.68,154527100.0
2010-01-13,FCX,86.150002,24544200.0
2010-01-13,FITB,11.52,26686300.0
2010-01-13,FOXA,13.339997,28568600.0
2010-01-13,FTR,7.62,1730500.0
2010-01-13,GE,16.83,65342400.0
2010-01-13,GILD,45.509997999999996,17846200.0
2010-01-13,GLW,20.309998999999998,15961300.0
2010-01-13,HAL,34.049999,13885400.0
2010-01-13,HBAN,4.31,26868200.0
2010-01-13,HPQ,52.22,25957800.0
2010-01-13,INTC,20.959999,71446700.0
2010-01-13,JPM,44.25,39622000.0
2010-01-13,KEY,6.49,16226500.0
2010-01-13,KO,57.029999,15157400.0
2010-01-13,MRK,38.93,25375400.0
2010-01-13,MRO,32.140079,9795900.0
2010-01-13,MSFT,30.35,51863500.0
2010-01-13,MU,10.46,33519600.0
2010-01-13,NFLX,53.96,14422100.0
2010-01-13,NVDA,17.91,12721700.0
2010-01-13,ORCL,24.799999,24912300.0
2010-01-13,PFE,19.209999,59514300.0
2010-01-13,QCOM,48.700001,12426700.0
2010-01-13,RF,6.36,41055600.0
2010-01-13,SBUX,23.379998999999998,15098400.0
2010-01-13,T,26.639999,42590900.0
2010-01-13,V,87.139999,13428800.0
2010-01-13,VZ,31.869874,17108700.0
2010-01-13,WFC,28.58,36715300.0
2010-01-13,XOM,69.66999799999999,24884400.0
2010-01-13,XRX,8.95,11117400.0
2010-01-13,YHOO,16.9,16955600.0
2010-01-14,AAPL,209.43,108223500.0
2010-01-14,ABT,55.349952,8982400.0
2010-01-14,AIG,28.6,6143300.0
2010-01-14,AMAT,14.35,26920500.0
2010-01-14,ARNC,15.810012,14389900.0
2010-01-14,BAC,16.82,142634200.0
2010-01-14,BSX,9.51,20174500.0
2010-01-14,C,3.51,27417000.0
2010-01-14,CHK,27.670001,16784700.0
2010-01-14,CMCSA,16.67,17411800.0
2010-01-14,CSCO,24.950001,52302100.0
2010-01-14,DAL,13.17,12026800.0
2010-01-14,EBAY,22.88,42094100.0
2010-01-14,F,11.76,116531200.0
2010-01-14,FCX,85.08000200000001,18682000.0
2010-01-14,FITB,11.77,26508800.0
2010-01-14,FOXA,13.439998000000001,20345600.0
2010-01-14,FTR,7.62,1925100.0
2010-01-14,GE,16.700001,57361500.0
2010-01-14,GILD,45.459998999999996,16884800.0
2010-01-14,GLW,20.200001,14059800.0
2010-01-14,HAL,34.310001,12008000.0
2010-01-14,HBAN,4.41,24295600.0
2010-01-14,HPQ,52.509995999999994,35483600.0
2010-01-14,INTC,21.48,150821600.0
2010-01-14,JPM,44.689999,37938300.0
2010-01-14,KEY,6.85,24101200.0
2010-01-14,KO,57.130001,12392600.0
2010-01-14,MRK,39.990002000000004,22024300.0
2010-01-14,MRO,31.970087,8469500.0
2010-01-14,MSFT,30.959999,63228100.0
2010-01-14,MU,10.73,33723700.0
2010-01-14,NFLX,50.989999,17685500.0
2010-01-14,NVDA,17.629998999999998,15213100.0
2010-01-14,ORCL,25.34,44685200.0
2010-01-14,PFE,19.379998999999998,47267900.0
2010-01-14,QCOM,48.369999,13751800.0
2010-01-14,RF,6.55,31881500.0
2010-01-14,SBUX,23.549999,15517400.0
2010-01-14,T,26.190001000000002,42246100.0
2010-01-14,V,87.440002,18379600.0
2010-01-14,VZ,31.219877,23054200.0
2010-01-14,WFC,28.99,31540700.0
2010-01-14,XOM,69.68,18630800.0
2010-01-14,XRX,8.89,9249700.0
2010-01-14,YHOO,17.120001000000002,16715600.0
2010-01-15,AAPL,205.93,148516900.0
2010-01-15,ABT,55.48995,16132500.0
2010-01-15,AIG,28.059998999999998,5545200.0
2010-01-15,AMAT,13.73,36020100.0
2010-01-15,ARNC,15.630011999999999,14858000.0
2010-01-15,BAC,16.26,195117100.0
2010-01-15,BSX,9.43,16701400.0
2010-01-15,C,3.42,54017700.0
2010-01-15,CHK,27.91,18228300.0
2010-01-15,CMCSA,16.629998999999998,21618000.0
2010-01-15,CSCO,24.4,51648100.0
2010-01-15,DAL,12.74,9127500.0
2010-01-15,EBAY,22.469998,64256300.0
2010-01-15,F,11.6,96149800.0
2010-01-15,FCX,84.300003,25934600.0
2010-01-15,FITB,11.36,25443100.0
2010-01-15,FOXA,13.189995999999999,22195200.0
2010-01-15,FTR,7.49,5446400.0
2010-01-15,GE,16.440001000000002,74108100.0
2010-01-15,GILD,45.52,19067400.0
2010-01-15,GLW,19.66,16443600.0
2010-01-15,HAL,34.029999,11967100.0
2010-01-15,HBAN,4.28,17671600.0
2010-01-15,HPQ,52.469999,29408300.0
2010-01-15,INTC,20.799999,198078600.0
2010-01-15,JPM,43.68,69738500.0
2010-01-15,KEY,6.88,29510700.0
2010-01-15,KO,56.290001000000004,27460800.0
2010-01-15,MRK,39.470001,20853300.0
2010-01-15,MRO,31.640078000000003,14417000.0
2010-01-15,MSFT,30.860001,79913200.0
2010-01-15,MU,10.13,30994100.0
2010-01-15,NFLX,50.950001,13031200.0
2010-01-15,NVDA,17.110001,20454800.0
2010-01-15,ORCL,25.24,42296200.0
2010-01-15,PFE,19.49,76622900.0
2010-01-15,QCOM,48.529999,21540300.0
2010-01-15,RF,6.52,28504300.0
2010-01-15,SBUX,23.27,21862600.0
2010-01-15,T,25.790001,64018300.0
2010-01-15,V,86.139999,21295200.0
2010-01-15,VZ,30.579879,46642200.0
2010-01-15,WFC,28.08,47255900.0
2010-01-15,XOM,69.110001,29411900.0
2010-01-15,XRX,8.84,11527200.0
2010-01-15,YHOO,16.82,18415000.0
2010-01-19,AAPL,215.039995,182501900.0
2010-01-19,ABT,56.19995,16663600.0
2010-01-19,AIG,28.25,18187900.0
2010-01-19,AMAT,13.97,14620900.0
2010-01-19,ARNC,15.620013,15306500.0
2010-01-19,BAC,16.32,181616500.0
2010-01-19,BSX,9.62,14560200.0
2010-01-19,C,3.54,80789300.0
2010-01-19,CHK,28.210001000000002,11046900.0
2010-01-19,CMCSA,16.809998999999998,12659500.0
2010-01-19,CSCO,24.85,37607500.0
2010-01-19,DAL,13.03,9836500.0
2010-01-19,EBAY,23.259999,49852900.0
2010-01-19,F,11.75,65934000.0
2010-01-19,FCX,84.599998,22939000.0
2010-01-19,FITB,11.39,17267400.0
2010-01-19,FOXA,13.400004000000001,11979000.0
2010-01-19,FTR,7.65,2267700.0
2010-01-19,GE,16.540001,60697400.0
2010-01-19,GILD,46.279999,20906400.0
2010-01-19,GLW,19.790001,18925800.0
2010-01-19,HAL,34.599998,12018100.0
2010-01-19,HBAN,4.3,15203200.0
2010-01-19,HPQ,52.749999,25052500.0
2010-01-19,INTC,21.049999,82573500.0
2010-01-19,JPM,43.279999,41731500.0
2010-01-19,KEY,6.76,17897800.0
2010-01-19,KO,56.419998,14615400.0
2010-01-19,MRK,40.619999,19950700.0
2010-01-19,MRO,32.130086999999996,11069700.0
2010-01-19,MSFT,31.1,46575700.0
2010-01-19,MU,10.28,18545400.0
2010-01-19,NFLX,51.2,5302500.0
2010-01-19,NVDA,17.43,13633200.0
2010-01-19,ORCL,25.33,22732200.0
2010-01-19,PFE,20.0,78332300.0
2010-01-19,QCOM,49.32,16564800.0
2010-01-19,RF,6.51,22996900.0
2010-01-19,SBUX,23.58,18908200.0
2010-01-19,T,26.200001,33961700.0
2010-01-19,V,87.849998,15239600.0
2010-01-19,VZ,31.229877000000002,23935600.0
2010-01-19,WFC,28.280001000000002,40815800.0
2010-01-19,XOM,69.269997,26081900.0
2010-01-19,XRX,9.02,17863000.0
2010-01-19,YHOO,16.75,15182600.0
2010-01-20,AAPL,211.73,153038200.0
2010-01-20,ABT,56.239948999999996,14080600.0
2010-01-20,AIG,27.959999,6911400.0
2010-01-20,AMAT,13.8,19220200.0
2010-01-20,ARNC,15.230011,15861900.0
2010-01-20,BAC,16.49,288741100.0
2010-01-20,BSX,9.48,33226500.0
2010-01-20,C,3.46,47944900.0
2010-01-20,CHK,27.660002000000002,10609400.0
2010-01-20,CMCSA,16.52,21688200.0
2010-01-20,CSCO,24.41,42125400.0
2010-01-20,DAL,13.41,20133800.0
2010-01-20,EBAY,22.23,92230600.0
2010-01-20,F,11.51,71649500.0
2010-01-20,FCX,83.519997,34635200.0
2010-01-20,FITB,11.31,25445100.0
2010-01-20,FOXA,13.059997000000001,24187100.0
2010-01-20,FTR,7.58,2687800.0
2010-01-20,GE,16.5,64495600.0
2010-01-20,GILD,46.049999,15961200.0
2010-01-20,GLW,19.77,16125600.0
2010-01-20,HAL,33.27,17463600.0
2010-01-20,HBAN,4.29,20893700.0
2010-01-20,HPQ,52.209998999999996,30609300.0
2010-01-20,INTC,21.08,65670100.0
2010-01-20,JPM,43.400002,39934400.0
2010-01-20,KEY,6.96,20676700.0
2010-01-20,KO,55.5,18810200.0
2010-01-20,MRK,41.029999,20842700.0
2010-01-20,MRO,32.190086,12105900.0
2010-01-20,MSFT,30.59,54849500.0
2010-01-20,MU,9.98,42195400.0
2010-01-20,NFLX,51.240001,9685200.0
2010-01-20,NVDA,17.360001,17993200.0
2010-01-20,ORCL,25.059998999999998,39971500.0
2010-01-20,PFE,19.940001000000002,79243800.0
2010-01-20,QCOM,48.349998,18151500.0
2010-01-20,RF,6.73,32758200.0
2010-01-20,SBUX,23.290001,33950400.0
2010-01-20,T,25.83,39087000.0
2010-01-20,V,87.41999799999999,12771200.0
2010-01-20,VZ,30.709878000000003,30237600.0
2010-01-20,WFC,27.82,75712300.0
2010-01-20,XOM,68.029999,34629500.0
2010-01-20,XRX,8.89,20787000.0
2010-01-20,YHOO,16.379998999999998,14419500.0
2010-01-21,AAPL,208.069996,152038600.0
2010-01-21,ABT,55.559951,17317200.0
2010-01-21,AIG,27.549999,8018300.0
2010-01-21,AMAT,13.58,25265000.0
2010-01-21,ARNC,14.250012,31095800.0
2010-01-21,BAC,15.47,551285500.0
2010-01-21,BSX,9.2,31725100.0
2010-01-21,C,3.27,95968000.0
2010-01-21,CHK,27.18,17429200.0
2010-01-21,CMCSA,16.0,32886300.0
2010-01-21,CSCO,23.98,54767500.0
2010-01-21,DAL,13.44,24669200.0
2010-01-21,EBAY,24.129998,155599700.0
2010-01-21,F,11.18,121451400.0
2010-01-21,FCX,76.279999,68719000.0
2010-01-21,FITB,12.02,66585800.0
2010-01-21,FOXA,12.840003999999999,24430000.0
2010-01-21,FTR,7.6,4081100.0
2010-01-21,GE,16.02,99151200.0
2010-01-21,GILD,45.779999,24302200.0
2010-01-21,GLW,19.610001,16865700.0
2010-01-21,HAL,32.529999,20825600.0
2010-01-21,HBAN,4.53,63969900.0
2010-01-21,HPQ,51.289998,40706300.0
2010-01-21,INTC,20.84,73633300.0
2010-01-21,JPM,40.540001000000004,137547700.0
2010-01-21,KEY,7.34,57005100.0
2010-01-21,KO,54.369999,27396800.0
2010-01-21,MRK,40.080002,25575400.0
2010-01-21,MRO,31.500075,12399300.0
2010-01-21,MSFT,30.01,73086700.0
2010-01-21,MU,9.8,38274500.0
2010-01-21,NFLX,51.19,8614900.0
2010-01-21,NVDA,17.049999,15215800.0
2010-01-21,ORCL,24.83,41756100.0
2010-01-21,PFE,19.24,77175700.0
2010-01-21,QCOM,48.09,18703200.0
2010-01-21,RF,6.86,81428500.0
2010-01-21,SBUX,23.68,53670800.0
2010-01-21,T,25.67,40074900.0
2010-01-21,V,84.449997,28140800.0
2010-01-21,VZ,30.62988,23572400.0
2010-01-21,WFC,28.0,90151500.0
2010-01-21,XOM,66.699997,39114000.0
2010-01-21,XRX,9.28,44240100.0
2010-01-21,YHOO,16.200001,21858400.0
2010-01-22,AAPL,197.75,220441900.0
2010-01-22,ABT,54.509952,14599200.0
2010-01-22,AIG,26.5,5902700.0
2010-01-22,AMAT,12.63,48104300.0
2010-01-22,ARNC,13.400011,37564700.0
2010-01-22,BAC,14.9,369620800.0
2010-01-22,BSX,9.0,22410000.0
2010-01-22,C,3.25,65474100.0
2010-01-22,CHK,26.620001000000002,16902900.0
2010-01-22,CMCSA,15.85,28332500.0
2010-01-22,CSCO,22.969998999999998,70424300.0
2010-01-22,DAL,13.29,22279200.0
2010-01-22,EBAY,23.579998,57422900.0
2010-01-22,F,10.52,161530100.0
2010-01-22,FCX,74.230003,60624000.0
2010-01-22,FITB,12.1,39367700.0
2010-01-22,FOXA,12.410003,25658400.0
2010-01-22,FTR,7.53,3340400.0
2010-01-22,GE,16.110001,162677700.0
2010-01-22,GILD,46.080002,22095000.0
2010-01-22,GLW,18.559998999999998,16469900.0
2010-01-22,HAL,31.15,21577600.0
2010-01-22,HBAN,4.69,61227600.0
2010-01-22,HPQ,49.289996,44600100.0
2010-01-22,INTC,19.91,116302400.0
2010-01-22,JPM,39.16,106634900.0
2010-01-22,KEY,7.25,27104500.0
2010-01-22,KO,54.240002000000004,23551400.0
2010-01-22,MRK,38.869999,17463600.0
2010-01-22,MRO,30.580075,11845700.0
2010-01-22,MSFT,28.959999,102004600.0
2010-01-22,MU,9.13,44447500.0
2010-01-22,NFLX,50.89,9395400.0
2010-01-22,NVDA,16.459999,26697900.0
2010-01-22,ORCL,24.15,33681500.0
2010-01-22,PFE,18.959999,61703000.0
