date,Ozone
2000-10-28,0.022003000000000005
2000-10-29,0.02206557142857146
2000-10-30,0.01543442857142828
2000-10-31,0.014099571428571402
2000-11-01,0.016363714285714273
2000-11-02,0.015030142857143002
2000-11-03,0.006861999999999995
2000-11-04,0.01100585714285717
2000-11-05,0.014726285714285357
2000-11-06,0.008618285714285724
2000-11-07,0.004252833333333328
2000-11-08,0.0025996666666666785
2000-11-09,0.004701333333333328
2000-11-10,0.0059898333333333305
2000-11-11,0.0027013333333333876
2000-11-12,0.005701499999999988
2000-11-13,0.0028656666666666652
2000-11-14,0.0054999999999999355
2000-11-15,0.006062499999999996
2000-11-16,0.004749999999999993
2000-11-17,0.009104333333333095
2000-11-18,0.007673500000000012
2000-11-19,0.004895833333333333
2000-11-20,0.005412833333333462
2000-11-21,0.0059721666666666595
2000-11-22,0.010621666666666663
2000-11-23,0.017034666666666642
2000-11-24,0.007708333333333325
2000-11-25,0.005812666666666653
2000-11-26,0.012250166666667135
2000-11-27,0.0018678333333333325
2000-11-28,0.0025208333333333315
2000-11-29,0.0039476666666667555
2000-11-30,0.006684166666666675
2000-12-01,0.011618166666666667
2000-12-02,0.016770833333333325
2000-12-03,0.009753500000000007
2000-12-04,0.006259166666666672
2000-12-05,0.008715166666666618
2000-12-06,0.009685166666666665
2000-12-07,0.004506833333333327
2000-12-08,0.001659833333333311
2000-12-09,0.006666799999999988
2000-12-10,0.006633200000000003
2000-12-11,0.005165999999999965
2000-12-12,0.014633400000000019
2000-12-13,0.005636333333333328
2000-12-14,0.00502416666666661
2000-12-15,0.005872500000000012
2000-12-16,0.009193166666666667
2000-12-17,0.011409666666666755
2000-12-18,0.00446533333333333
2000-12-19,0.0023820000000000017
2000-12-20,0.004652666666666664
2000-12-21,0.0031666666666666575
2000-12-22,0.005979333333333346
2000-12-23,0.00639866666666652
2000-12-24,0.006610999999999994
2000-12-25,0.02368750000000004
2000-12-26,0.0147708333333334
2000-12-27,0.007707999999999986
2000-12-28,0.011913000000000007
2000-12-29,0.005335500000000021
2000-12-30,0.006520666666666672
2000-12-31,0.01608783333333334
2001-01-01,0.016680666666666465
2001-01-02,0.01209733333333336
2001-01-03,0.00640499999999999
2001-01-04,0.0042293333333335
2001-01-05,0.0038403333333333323
2001-01-06,0.006150166666666669
2001-01-07,0.005256833333333449
2001-01-08,0.0027896666666666634
2001-01-09,0.008708499999999984
2001-01-10,0.009363499999999948
2001-01-11,0.005638833333333328
2001-01-12,
2001-01-13,0.004757000000000157
2001-01-14,0.00435649999999999
2001-01-15,0.0021109999999999983
2001-01-16,0.002604166666666672
2001-01-17,0.0034738333333333322
2001-01-18,0.00570083333333334
2001-01-19,0.0030439999999999842
2001-01-20,0.007357666666666659
2001-01-21,0.016236166666666715
2001-01-22,0.005798499999999932
2001-01-23,0.0043956666666666745
2001-01-24,0.005413166666666659
2001-01-25,0.009520666666666273
2001-01-26,0.005641666666666664
2001-01-27,0.008784666666666668
2001-01-28,0.017087000000000133
2001-01-29,0.005441166666666673
2001-01-30,0.008260166666666676
2001-01-31,0.006194500000000043
2001-02-01,0.005027833333333331
2001-02-02,0.008222166666666655
2001-02-03,0.017529999999999914
2001-02-04,0.008545666666666661
2001-02-05,0.00842266666666668
2001-02-06,0.006784666666666927
2001-02-07,0.012317000000000014
2001-02-08,0.005625000000000005
2001-02-09,0.010298666666666786
2001-02-10,0.02384950000000001
2001-02-11,0.02296516666666663
2001-02-12,0.012240400000000009
2001-02-13,0.007416800000000014
2001-02-14,0.0041416
2001-02-15,0.006976200000000072
2001-02-16,0.003579399999999996
2001-02-17,0.02015820000000001
2001-02-18,0.014715333333333256
2001-02-19,0.012347000000000016
2001-02-20,0.006367999999999994
2001-02-21,0.02071933333333316
2001-02-22,0.011156833333333317
2001-02-23,0.012159666666666655
2001-02-24,0.014294000000000159
2001-02-25,0.01484733333333336
2001-02-26,0.017604166666666705
2001-02-27,0.017069500000000355
2001-02-28,0.02319683333333337
2001-03-01,0.014965166666666705
2001-03-02,0.004508166666666702
2001-03-03,0.01018333333333333
2001-03-04,0.024840166666666684
2001-03-05,0.020764000000000223
2001-03-06,0.022953666666666702
2001-03-07,0.016756999999999984
2001-03-08,0.01768733333333331
2001-03-09,0.018960333333333284
2001-03-10,0.025812500000000026
2001-03-11,0.021298500000000033
2001-03-12,0.019960666666666654
2001-03-13,0.010247166666666656
2001-03-14,0.01760416666666654
2001-03-15,0.007905166666666671
2001-03-16,0.012635500000000008
2001-03-17,0.012421500000000037
2001-03-18,0.026993166666666665
2001-03-19,0.021680500000000016
2001-03-20,0.017916833333333437
2001-03-21,0.026868000000000024
2001-03-22,0.02179149999999997
2001-03-23,0.03427766666666732
2001-03-24,0.028618166666666653
2001-03-25,0.02596783333333331
2001-03-26,0.017295666666667042
2001-03-27,0.017166833333333336
2001-03-28,0.014225333333333338
2001-03-29,0.014351500000000045
2001-03-30,0.020965333333333322
2001-03-31,0.014562599999999966
2001-04-01,0.013941600000000153
2001-04-02,0.022084799999999963
2001-04-03,0.02222499999999995
2001-04-04,0.018571428571428288
2001-04-05,0.024327285714285656
2001-04-06,0.008709571428571431
2001-04-07,0.03331957142857149
2001-04-08,0.01833314285714285
2001-04-09,0.014110999999999973
2001-04-10,0.021619142857142983
2001-04-11,0.021711428571428628
2001-04-12,0.012561285714285733
2001-04-13,0.029288428571428934
2001-04-14,0.031220000000000022
2001-04-15,0.032446571428571436
2001-04-16,0.02341028571428552
2001-04-17,0.017397428571428567
2001-04-18,0.034992142857143
2001-04-19,0.023800142857142857
2001-04-20,0.021242142857142866
2001-04-21,0.024103142857142858
2001-04-22,0.03163100000000006
2001-04-23,0.028849000000000038
2001-04-24,0.030389000000000055
2001-04-25,0.021954285714285805
2001-04-26,0.028797857142857115
2001-04-27,0.02673228571428572
2001-04-28,0.03998000000000015
2001-04-29,0.03227371428571423
2001-04-30,0.028994285714285733
2001-05-01,0.03466671428571374
2001-05-02,0.0376845714285715
2001-05-03,0.040422571428571474
2001-05-04,0.048279857142857145
2001-05-05,0.03387114285714293
2001-05-06,0.0310238571428572
2001-05-07,0.02176414285714272
2001-05-08,0.02035928571428572
2001-05-09,0.01846100000000001
2001-05-10,0.0326394285714287
2001-05-11,0.04158742857142866
2001-05-12,0.0400417142857143
2001-05-13,0.03408928571428589
2001-05-14,0.030015000000000024
2001-05-15,0.032143000000000026
2001-05-16,0.02379414285714345
2001-05-17,0.028576571428571333
2001-05-18,0.016411714285714255
2001-05-19,0.029440428571428933
2001-05-20,0.02942257142857147
2001-05-21,0.02106157142857143
2001-05-22,0.028940571428571524
2001-05-23,0.02146257142857144
2001-05-24,0.01914285714285714
2001-05-25,0.019759857142857096
2001-05-26,0.013686142857142782
2001-05-27,0.02241071428571422
2001-05-28,0.03639871428571372
2001-05-29,0.023273714285714276
2001-05-30,0.027851285714285762
2001-05-31,0.02312485714285715
2001-06-01,0.031535571428571364
2001-06-02,0.0165922857142857
2001-06-03,0.02927957142857143
2001-06-04,0.023975999999999973
2001-06-05,0.02624985714285716
2001-06-06,0.021210285714285834
2001-06-07,0.023659714285714315
2001-06-08,0.02922628571428573
2001-06-09,0.03348614285714235
2001-06-10,0.034220285714285696
2001-06-11,0.02954014285714286
2001-06-12,0.045246142857142665
2001-06-13,0.03787500000000004
2001-06-14,0.030451333333333334
2001-06-15,0.010173666666666761
2001-06-16,0.012611166666666649
2001-06-17,0.028000166666666645
2001-06-18,0.04012966666666593
2001-06-19,0.049423666666666755
2001-06-20,0.03963883333333324
2001-06-21,0.03268319999999988
2001-06-22,0.02296679999999996
2001-06-23,0.02231679999999997
2001-06-24,0.02130280000000036
2001-06-25,0.033891600000000056
2001-06-26,0.043308400000000045
2001-06-27,0.04687500000000039
2001-06-28,0.05666120000000005
2001-06-29,0.034518
2001-06-30,0.060408199999999676
2001-07-01,0.0383084
2001-07-02,0.01993779999999998
2001-07-03,0.03559979999999969
2001-07-04,0.030374800000000018
2001-07-05,0.033225000000000025
2001-07-06,0.02341280000000046
2001-07-07,0.042591599999999986
2001-07-08,0.026996600000000016
2001-07-09,0.04327759999999983
2001-07-10,0.04703339999999999
2001-07-11,0.026683199999999997
2001-07-12,0.019284200000000012
2001-07-13,
2001-07-14,
2001-07-15,0.02453340000000016
2001-07-16,0.028209499999999988
2001-07-17,
2001-07-18,0.04132649999999974
2001-07-19,0.02901633333333332
2001-07-20,0.022141166666666712
2001-07-21,0.049699999999999786
2001-07-22,0.034133400000000015
2001-07-23,0.02259979999999998
2001-07-24,0.030641600000000286
2001-07-25,0.035725199999999985
2001-07-26,
2001-07-27,0.023992750000000278
2001-07-28,0.03541674999999998
2001-07-29,0.031101750000000004
2001-07-30,0.019991600000000068
2001-07-31,
2001-08-01,0.04416600000000001
2001-08-02,0.04409159999999944
2001-08-03,0.02884999999999998
2001-08-04,0.027004800000000023
2001-08-05,0.035241600000000116
2001-08-06,0.04298360000000004
2001-08-07,
2001-08-08,0.034414333333333366
2001-08-09,0.05363900000000007
2001-08-10,0.033788166666666654
2001-08-11,0.017551000000000035
2001-08-12,0.020158399999999986
2001-08-13,0.0196218
2001-08-14,0.03277520000000021
2001-08-15,0.026803999999999984
2001-08-16,
2001-08-17,0.04231249999999974
2001-08-18,0.04097216666666667
2001-08-19,0.04390983333333332
2001-08-20,0.029235999999999502
2001-08-21,0.028020833333333408
2001-08-22,0.0359885
2001-08-23,0.02937500000000014
2001-08-24,0.031874999999999966
2001-08-25,0.021265999999999993
2001-08-26,0.026631833333333504
2001-08-27,0.021030000000000004
2001-08-28,
2001-08-29,0.024701499999999613
2001-08-30,0.03481249999999999
2001-08-31,0.03427799999999996
2001-09-01,0.024173500000000042
2001-09-02,0.023141500000000006
2001-09-03,0.03288216666666666
2001-09-04,0.018069666666666314
2001-09-05,
2001-09-06,
2001-09-07,0.036097000000000455
2001-09-08,0.02759366666666668
2001-09-09,0.021729166666666633
2001-09-10,0.017347333333333433
2001-09-11,0.02709159999999996
2001-09-12,0.020174999999999967
2001-09-13,0.032529799999999866
2001-09-14,0.00943319999999999
2001-09-15,0.01526660000000001
2001-09-16,0.0189416000000002
2001-09-17,0.016183200000000016
2001-09-18,0.015086399999999965
2001-09-19,0.03801679999999972
2001-09-20,0.020959500000000082
2001-09-21,0.01643775000000007
2001-09-22,0.02025350000000007
2001-09-23,0.03365624999999988
2001-09-24,0.03167700000000006
2001-09-25,0.00909000000000005
2001-09-26,0.008282599999999998
2001-09-27,0.008033400000000024
2001-09-28,0.011166799999999737
2001-09-29,0.018449999999999942
2001-09-30,0.021708199999999976
2001-10-01,0.007850000000000041
2001-10-02,0.01289220000000006
2001-10-03,0.021241599999999944
2001-10-04,0.01927083333333354
2001-10-05,0.02977083333333336
2001-10-06,0.0207895000000001
2001-10-07,0.021715499999999718
2001-10-08,0.012333333333333342
2001-10-09,0.005349499999999987
2001-10-10,0.007752333333333119
2001-10-11,0.008624999999999994
2001-10-12,0.006395833333333346
2001-10-13,0.01968983333333326
2001-10-14,0.026056499999999927
2001-10-15,0.013687499999999974
2001-10-16,0.019777833333333293
2001-10-17,0.016006833333333307
2001-10-18,0.011395833333333343
2001-10-19,0.01396499999999987
2001-10-20,0.011378666666666665
2001-10-21,0.026069500000000054
2001-10-22,0.012895666666666639
2001-10-23,0.016923499999999973
2001-10-24,0.00947233333333334
2001-10-25,0.018201500000000224
2001-10-26,0.01632183333333335
2001-10-27,0.012747833333333366
2001-10-28,0.012884333333333275
2001-10-29,0.004217666666666648
2001-10-30,0.010423666666666704
2001-10-31,0.008976166666666775
2001-11-01,0.011645833333333319
2001-11-02,0.012823999999999983
2001-11-03,0.010395666666666744
2001-11-04,0.016853333333333314
2001-11-05,0.012982833333333325
2001-11-06,0.013760499999999693
2001-11-07,0.011756166666666687
2001-11-08,0.007211200000000009
2001-11-09,0.010916600000000058
2001-11-10,0.004983399999999999
2001-11-11,0.01643779999999994
2001-11-12,0.009383400000000083
2001-11-13,0.0019101999999999951
2001-11-14,0.002558399999999997
2001-11-15,0.0038101999999999485
2001-11-16,0.01149999999999999
2001-11-17,0.010183400000000023
2001-11-18,0.0045881999999998705
2001-11-19,0.0063555999999999925
2001-11-20,0.010283399999999984
2001-11-21,0.0035165999999999783
2001-11-22,0.0022667999999999903
2001-11-23,0.004333399999999993
2001-11-24,0.008840000000000015
2001-11-25,0.014891799999999998
2001-11-26,0.005575200000000001
2001-11-27,0.0012387999999999815
2001-11-28,0.0037165999999999896
2001-11-29,0.0020667999999999975
2001-11-30,0.006558399999999938
2001-12-01,0.006900199999999997
2001-12-02,0.0036831999999999967
2001-12-03,0.002024999999999999
2001-12-04,0.0010810000000000001
2001-12-05,0.0012157999999999995
2001-12-06,0.006149799999999963
2001-12-07,0.007375
2001-12-08,0.0114084
2001-12-09,0.007508400000000132
2001-12-10,0.0029333999999999953
2001-12-11,0.0029583999999999934
2001-12-12,0.005816600000000043
2001-12-13,0.0012274000000000002
2001-12-14,0.0016705999999999997
2001-12-15,0.012224999999999979
2001-12-16,0.007541600000000004
2001-12-17,0.0019415999999999945
2001-12-18,0.005166600000000016
2001-12-19,0.0025000000000000005
2001-12-20,0.006325000000000001
2001-12-21,0.015466600000000146
2001-12-22,0.0086668
2001-12-23,0.006091599999999978
2001-12-24,0.005991599999999916
2001-12-25,
2001-12-26,
2001-12-27,0.005845199999999941
2001-12-28,0.004802000000000002
2001-12-29,0.006791750000000003
2001-12-30,0.009947750000000031
2001-12-31,0.006499999999999995
2002-01-01,0.011822999999999998
2002-01-02,0.006464999999999979
2002-01-03,0.004250249999999996
2002-01-04,0.0068542499999999975
2002-01-05,0.002335500000000008
2002-01-06,0.003460499999999996
2002-01-07,0.007103999999999997
2002-01-08,0.005937499999999981
2002-01-09,0.00012500000000000006
2002-01-10,0.0017605000000000012
2002-01-11,0.0061247499999999965
2002-01-12,0.006770999999999999
2002-01-13,0.01733324999999998
2002-01-14,0.004885500000000032
2002-01-15,0.004145999999999993
2002-01-16,0.009705000000000002
2002-01-17,0.005505249999999916
2002-01-18,0.010968750000000003
2002-01-19,0.004505499999999999
2002-01-20,0.0065102500000000065
2002-01-21,0.0007812500000000004
2002-01-22,0.0052605
2002-01-23,0.002701249999999955
2002-01-24,0.0015370000000000004
2002-01-25,0.008385499999999997
2002-01-26,0.0037182500000000323
2002-01-27,0.0031559999999999947
2002-01-28,0.002541749999999995
2002-01-29,0.004343750000000007
2002-01-30,0.0029740000000000036
2002-01-31,0.0100835
2002-02-01,0.011140250000000058
2002-02-02,0.01754633333333334
2002-02-03,0.008735999999999999
2002-02-04,0.0117500000000001
2002-02-05,0.011214999999999996
2002-02-06,0.004833333333333331
2002-02-07,0.0019062499999999917
2002-02-08,0.009406250000000003
2002-02-09,0.011055749999999996
2002-02-10,0.0164167499999999
2002-02-11,0.016090750000000015
2002-02-12,0.007166750000000004
2002-02-13,0.016277000000000135
2002-02-14,0.004979249999999999
2002-02-15,0.006718999999999996
2002-02-16,0.0068752500000000116
2002-02-17,0.01615299999999999
2002-02-18,0.01569433333333333
2002-02-19,0.002624000000000014
2002-02-20,0.009343750000000005
2002-02-21,0.008896000000000006
2002-02-22,0.00693800000000007
2002-02-23,0.013026000000000005
2002-02-24,0.010500000000000008
2002-02-25,0.008949750000000076
2002-02-26,0.01745824999999998
2002-02-27,0.011947999999999993
2002-02-28,0.016993249999999956
2002-03-01,0.006552250000000001
2002-03-02,0.02154174999999998
2002-03-03,0.016031250000000045
2002-03-04,0.020770750000000004
2002-03-05,0.011385249999999996
2002-03-06,0.008771000000000135
2002-03-07,0.004329750000000002
2002-03-08,0.011052250000000015
2002-03-09,0.019159749999999913
2002-03-10,0.029895749999999992
2002-03-11,0.015184000000000008
2002-03-12,0.004010249999999958
2002-03-13,0.0019272500000000012
2002-03-14,0.00904174999999999
2002-03-15,0.004500249999999944
2002-03-16,0.011906000000000016
2002-03-17,0.025937250000000033
2002-03-18,0.013551999999999984
2002-03-19,0.010916750000000012
2002-03-20,0.015833250000000024
2002-03-21,0.016541749999999918
2002-03-22,0.02045825
2002-03-23,0.014232749999999992
2002-03-24,0.015454749999999923
2002-03-25,0.02365625000000002
2002-03-26,0.012421749999999992
2002-03-27,0.015274999999999853
2002-03-28,0.014333249999999981
2002-03-29,0.024287999999999973
2002-03-30,0.024510499999999973
2002-03-31,0.017875
2002-04-01,0.024547000000000013
2002-04-02,0.02746659999999979
2002-04-03,
2002-04-04,0.024827600000000002
2002-04-05,0.019683400000000066
2002-04-06,0.024708399999999995
2002-04-07,0.028227399999999948
2002-04-08,0.02532980000000003
2002-04-09,0.020274999999999987
2002-04-10,0.019499999999999986
2002-04-11,0.024595800000000046
2002-04-12,0.010113399999999996
2002-04-13,0.014511000000000007
2002-04-14,0.022750000000000065
2002-04-15,0.01880000000000001
2002-04-16,0.023119999999999967
2002-04-17,0.026374800000000226
2002-04-18,0.027022200000000017
2002-04-19,0.017124800000000006
2002-04-20,0.019767250000000052
2002-04-21,0.02152480000000001
2002-04-22,0.0217142
2002-04-23,0.020908400000000178
2002-04-24,
2002-04-25,
2002-04-26,0.019890000000000154
2002-04-27,0.02796799999999995
2002-04-28,0.022
2002-04-29,0.020316600000000108
2002-04-30,0.019417750000000004
2002-05-01,0.027156499999999993
2002-05-02,0.017311199999999895
2002-05-03,0.029998600000000018
2002-05-04,0.024308800000000037
2002-05-05,0.03092520000000031
2002-05-06,0.02905000000000002
2002-05-07,0.022383399999999984
2002-05-08,0.029397399999999893
2002-05-09,0.011516600000000005
2002-05-10,0.03346939999999993
2002-05-11,0.03143600000000002
2002-05-12,0.03139180000000003
2002-05-13,0.024125200000000024
2002-05-14,0.031108399999999987
2002-05-15,0.027121000000000034
2002-05-16,0.03781660000000006
2002-05-17,0.03039440000000008
2002-05-18,0.023241799999999976
2002-05-19,0.029866600000000007
2002-05-20,0.027141599999999922
2002-05-21,0.01775580000000001
2002-05-22,0.020383199999999987
2002-05-23,0.029987599999999604
2002-05-24,0.04182240000000006
2002-05-25,0.0324836
2002-05-26,0.019258199999999993
2002-05-27,0.01959159999999996
2002-05-28,0.01210000000000002
2002-05-29,0.015644400000000037
2002-05-30,0.009099999999999997
2002-05-31,0.023058200000000015
2002-06-01,0.03543320000000007
2002-06-02,0.03329180000000005
2002-06-03,0.025433400000000005
2002-06-04,0.03797919999999993
2002-06-05,0.028213799999999976
2002-06-06,0.0213694
2002-06-07,0.022266400000000037
